發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
101,3,12,17,3,2,10文山區,文山區木新路3段310巷,0,1,1,B03,1,53,3,6,50,4,1
101,3,12,17,3,2,10文山區,文山區木新路3段310巷,0,1,2,C03,1,19,2,6,50,4,1
101,3,13,12,36,2,10文山區,文山區木新路與指南路口木新路 指南路,0,1,1,C04,2,44,2,7,50,14,9
101,3,13,12,36,2,10文山區,文山區木新路與指南路口木新路 指南路,0,1,2,B03,1,29,3,7,50,14,9
101,3,23,11,21,2,10文山區,文山區興隆路4段109巷,0,2,1,C03,1,17,2,8,50,5,1
101,3,23,11,21,2,10文山區,文山區興隆路4段109巷,0,2,2,A02,1,39,3,8,50,5,1
101,3,23,11,21,2,10文山區,文山區興隆路4段109巷,0,2,3,H02,1,17,2,8,50,5,1
101,3,6,19,55,2,10文山區,文山區興隆路4段興隆路4段46巷2號,0,1,1,B03,1,57,3,8,50,14,9
101,3,6,19,55,2,10文山區,文山區興隆路4段興隆路4段46巷2號,0,1,2,C03,2,26,2,8,50,14,9
101,3,26,10,11,2,10文山區,文山區試院路4巷,0,1,1,B03,1,60,3,8,30,3,2
101,3,26,10,11,2,10文山區,文山區試院路4巷,0,1,2,C03,1,18,2,8,30,3,2
101,3,26,14,38,2,10文山區,文山區木柵路4段9巷,0,1,1,B03,1,27,3,8,50,3,1
101,3,26,14,38,2,10文山區,文山區木柵路4段9巷,0,1,2,C03,2,19,2,8,50,3,1
101,3,26,16,22,2,10文山區,文山區指南路3段3段指南路3段34巷24號 指南路3段38巷口,0,1,1,B03,2,32,3,8,40,3,1
101,3,26,16,22,2,10文山區,文山區指南路3段3段指南路3段34巷24號 指南路3段38巷口,0,1,2,C03,1,19,2,8,40,3,1
101,3,27,17,20,2,10文山區,新光路1段新光路1段東往西165號燈桿處,0,2,1,B03,1,,,,0,,
101,3,27,17,20,2,10文山區,新光路1段新光路1段東往西165號燈桿處,0,2,2,C03,2,19,,,0,,
101,3,27,17,20,2,10文山區,新光路1段新光路1段東往西165號燈桿處,0,2,3,H02,2,18,,,0,,
101,3,28,14,56,2,10文山區,文山區木柵路3段59號,0,1,1,F01,1,47,3,8,50,15,20
101,3,28,14,56,2,10文山區,文山區木柵路3段59號,0,1,2,H01,2,70,2,8,50,15,20
101,4,5,18,28,2,10文山區,文山區指南路3段指南路3段38巷14之2號,0,3,1,C03,1,23,2,6,40,11,9
101,4,5,18,28,2,10文山區,文山區指南路3段指南路3段38巷14之2號,0,3,2,H01,1,17,2,6,40,11,9
101,4,5,18,28,2,10文山區,文山區指南路3段指南路3段38巷14之2號,0,3,3,H02,2,19,2,6,40,11,9
101,4,12,8,50,2,10文山區,文山區光輝路光輝路7之1號前,0,1,1,C03,2,26,2,8,50,11,9
101,4,12,8,50,2,10文山區,文山區光輝路光輝路7之1號前,0,1,2,,3,,,8,50,11,9
101,4,12,10,40,2,10文山區,文山區木柵路2段94號,0,2,1,C03,1,35,2,8,50,3,1
101,4,12,10,40,2,10文山區,文山區木柵路2段94號,0,2,2,C03,1,55,2,8,50,3,1
101,4,18,6,0,2,10文山區,文山區新光路2段30號,0,1,1,C03,1,63,2,6,50,14,9
101,4,18,6,0,2,10文山區,文山區新光路2段30號,0,1,2,,3,,,6,50,14,9
101,4,18,21,34,2,10文山區,文山區木柵路2段153號,0,1,1,B03,1,44,3,6,50,14,9
101,4,18,21,34,2,10文山區,文山區木柵路2段153號,0,1,2,C03,2,27,2,6,50,14,9
101,4,20,19,10,2,10文山區,文山區木柵路4段77號,0,1,1,B03,1,,4,6,50,3,1
101,4,20,19,10,2,10文山區,文山區木柵路4段77號,0,1,2,C03,1,35,2,6,50,3,1
101,4,25,8,5,2,10文山區,文山區木柵路5段木柵路5段西往東151號燈桿,0,1,1,C03,1,19,2,8,50,14,9
101,4,25,8,5,2,10文山區,文山區木柵路5段木柵路5段西往東151號燈桿,0,1,2,C03,1,,3,8,50,14,9
101,4,25,9,0,2,10文山區,文山區木新路2段木新路2段161巷12弄24號,0,1,1,B03,2,24,3,8,40,3,1
101,4,25,9,0,2,10文山區,文山區木新路2段木新路2段161巷12弄24號,0,1,2,C03,1,31,2,8,40,3,1
101,4,25,15,30,2,10文山區,文山區木柵路與和興路口木柵路 和興路,0,1,1,B03,1,37,3,6,50,4,1
101,4,25,15,30,2,10文山區,文山區木柵路與和興路口木柵路 和興路,0,1,2,C03,1,22,2,6,50,4,1
101,2,13,20,42,2,10文山區,文山區木新路2段木新路2段79巷口,0,1,1,B01,1,54,3,8,50,3,1
101,2,13,20,42,2,10文山區,文山區木新路2段木新路2段79巷口,0,1,2,C03,1,18,2,8,50,3,1
101,2,17,7,45,2,10文山區,文山區木新路3段木新路3段278巷口,0,1,1,C03,2,56,3,6,50,3,1
101,2,17,7,45,2,10文山區,文山區木新路3段木新路3段278巷口,0,1,2,C03,1,30,2,6,50,3,1
101,2,17,8,25,2,10文山區,文山區木新路3段與興隆路4段口,0,1,1,B03,2,37,3,6,50,3,2
101,2,17,8,25,2,10文山區,文山區木新路3段與興隆路4段口,0,1,2,H01,2,32,2,6,50,3,2
101,2,20,14,0,2,10文山區,文山區木柵路1段38號,0,1,1,B03,2,37,3,7,50,3,9
101,2,20,14,0,2,10文山區,文山區木柵路1段38號,0,1,2,H01,2,23,2,7,50,3,9
101,2,20,18,14,2,10文山區,文山區指南路1段60號,0,1,1,B03,2,34,3,7,50,4,4
101,2,20,18,14,2,10文山區,文山區指南路1段60號,0,1,2,C04,2,63,2,7,50,4,4
101,2,21,9,6,2,10文山區,文山區木柵路5段與文和橋口木柵路5段 文和橋,0,2,1,C03,1,20,2,7,50,3,2
101,2,21,9,6,2,10文山區,文山區木柵路5段與文和橋口木柵路5段 文和橋,0,2,2,C03,2,20,2,7,50,3,2
101,3,2,12,32,2,10文山區,文山區興隆路4段興隆路4段145巷23弄口,0,2,1,C03,2,20,2,8,50,4,2
101,3,2,12,32,2,10文山區,文山區興隆路4段興隆路4段145巷23弄口,0,2,2,C03,2,35,2,8,50,4,2
101,3,6,9,30,2,10文山區,文山區木柵路5段木柵路5段深坑幹149,0,1,1,C03,2,19,2,8,50,14,9
101,3,6,9,30,2,10文山區,文山區木柵路5段木柵路5段深坑幹149,0,1,2,C03,1,21,3,8,50,14,9
101,3,13,21,20,2,10文山區,文山區木柵路與興隆路口木柵路興隆路,0,2,1,B03,1,47,2,6,50,15,22
101,3,13,21,20,2,10文山區,文山區木柵路與興隆路口木柵路興隆路,0,2,2,B03,1,56,3,6,50,15,22
101,3,13,21,20,2,10文山區,文山區木柵路與興隆路口木柵路興隆路,0,2,3,H02,1,12,2,6,50,15,22
101,3,11,22,30,2,10文山區,文山區木柵路5段木柵路5段彎道第3支路燈前,0,1,1,B03,2,45,3,6,40,11,9
101,3,11,22,30,2,10文山區,文山區木柵路5段木柵路5段彎道第3支路燈前,0,1,2,C01,1,32,2,6,40,11,9
101,3,12,21,9,2,10文山區,文山區木柵路4段161號,0,1,1,B03,1,34,3,6,50,11,9
101,3,12,21,9,2,10文山區,文山區木柵路4段161號,0,1,2,B03,2,39,2,6,50,11,9
101,3,13,18,57,2,10文山區,文山區木柵路2段20號,0,1,1,B03,1,56,3,6,50,14,9
101,3,13,18,57,2,10文山區,文山區木柵路2段20號,0,1,2,H01,2,86,2,6,50,14,9
101,3,22,8,47,2,10文山區,文山區木新路2段與保儀路口木新路2段 保儀路,0,3,1,C03,1,19,2,8,50,3,2
101,3,22,8,47,2,10文山區,文山區木新路2段與保儀路口木新路2段 保儀路,0,3,2,C03,1,69,2,8,50,3,2
101,3,22,8,47,2,10文山區,文山區木新路2段與保儀路口木新路2段 保儀路,0,3,3,H02,2,18,2,8,50,3,2
101,3,7,10,50,2,10文山區,文山區木柵路2段204巷,0,1,2,C03,1,100,2,7,30,3,1
101,3,7,13,15,2,10文山區,文山區木新路2段木新路2段79巷12弄16號,0,2,1,C04,2,64,2,7,40,3,1
101,3,7,13,15,2,10文山區,文山區木新路2段木新路2段79巷12弄16號,0,2,2,C03,1,18,2,7,40,3,1
101,3,21,16,55,2,10文山區,文山區樟新街15巷,0,1,1,C03,1,15,2,8,50,3,2
101,3,21,16,55,2,10文山區,文山區樟新街15巷,0,1,2,B03,1,47,3,8,50,3,2
101,3,25,23,30,2,10文山區,文山區木新路與恆光街口木新路 恆光街,0,3,1,C03,1,18,2,7,50,4,22
101,3,25,23,30,2,10文山區,文山區木新路與恆光街口木新路 恆光街,0,3,2,H01,2,36,2,7,50,4,22
101,3,25,23,30,2,10文山區,文山區木新路與恆光街口木新路 恆光街,0,3,3,H02,2,17,2,7,50,4,22
101,3,26,23,25,2,10文山區,文山區木柵路3段與秀明路1段口木柵路3段 秀明路1段往西約30公尺,0,1,1,B03,1,29,3,8,50,14,9
101,3,26,23,25,2,10文山區,文山區木柵路3段與秀明路1段口木柵路3段 秀明路1段往西約30公尺,0,1,2,C03,1,65,2,8,50,14,9
101,3,28,18,50,2,10文山區,文山區木柵路4段木柵路4段111巷口,0,2,1,C03,2,22,2,7,50,3,1
101,3,28,18,50,2,10文山區,文山區木柵路4段木柵路4段111巷口,0,2,2,C03,1,50,2,7,50,3,1
101,4,1,11,35,2,10文山區,文山區木柵路3段木柵路3段102巷23號,0,1,1,B03,1,66,3,7,30,4,1
101,4,1,11,35,2,10文山區,文山區木柵路3段木柵路3段102巷23號,0,1,2,C03,1,24,2,7,30,4,1
101,4,27,18,59,2,10文山區,文山區秀明路1段3號,0,1,1,B12,1,54,4,6,50,14,9
101,4,27,18,59,2,10文山區,文山區秀明路1段3號,0,1,2,C03,1,50,2,6,50,14,9
101,4,27,21,15,2,10文山區,文山區興隆路4段興隆路4段6之6號,0,1,1,B03,1,39,3,6,50,14,9
101,4,27,21,15,2,10文山區,文山區興隆路4段興隆路4段6之6號,0,1,2,C03,2,23,2,6,50,14,9
101,3,15,19,50,2,10文山區,文山區木新路3段74巷,0,1,1,B03,1,49,3,8,50,3,1
101,3,15,19,50,2,10文山區,文山區木新路3段74巷,0,1,2,C01,1,30,2,8,50,3,1
101,3,31,6,20,2,10文山區,文山區木柵路1段與試院路口木柵路1段 試院路,0,3,1,B01,1,41,3,6,50,4,1
101,3,31,6,20,2,10文山區,文山區木柵路1段與試院路口木柵路1段 試院路,0,3,2,C03,2,18,2,6,50,4,1
101,3,31,6,20,2,10文山區,文山區木柵路1段與試院路口木柵路1段 試院路,0,3,3,C03,1,30,2,6,50,4,1
101,3,31,6,20,2,10文山區,文山區木柵路1段與試院路口木柵路1段 試院路,0,3,4,H02,2,28,2,6,50,4,1
101,4,3,11,57,2,10文山區,文山區木新路與指南路口木新路 指南路,0,1,1,B01,1,50,3,8,50,4,1
101,4,3,11,57,2,10文山區,文山區木新路與指南路口木新路 指南路,0,1,2,C03,2,24,2,8,50,4,1
101,4,17,13,30,2,10文山區,文山區辛亥路7段50號,0,1,1,B03,1,29,3,7,50,3,2
101,4,17,13,30,2,10文山區,文山區辛亥路7段50號,0,1,2,C03,2,30,2,7,50,3,2
101,4,17,19,55,2,10文山區,文山區保儀路光街 保儀路,0,2,1,B03,1,38,3,6,50,3,1
101,4,17,19,55,2,10文山區,文山區保儀路光街 保儀路,0,2,2,C03,1,15,2,6,50,3,1
101,4,17,19,55,2,10文山區,文山區保儀路光街 保儀路,0,2,3,H02,2,15,2,6,50,3,1
101,4,19,12,5,2,10文山區,文山區木新路3段與興隆路4段口,0,1,1,B03,1,73,3,8,50,3,1
101,4,19,12,5,2,10文山區,文山區木新路3段與興隆路4段口,0,1,2,C03,2,45,2,8,50,3,1
101,4,18,8,0,2,10文山區,文山區木柵路4段木柵路4段33巷口,0,3,1,B03,1,32,3,6,50,3,1
101,4,18,8,0,2,10文山區,文山區木柵路4段木柵路4段33巷口,0,3,2,C03,2,29,2,6,50,3,1
101,4,18,8,0,2,10文山區,文山區木柵路4段木柵路4段33巷口,0,3,3,H02,2,1,2,6,50,3,1
101,4,18,8,0,2,10文山區,文山區木柵路4段木柵路4段33巷口,0,3,4,H02,1,6,2,6,50,3,1
101,4,30,19,50,2,10文山區,文山區木新路3段木新路3段50巷7弄,0,1,1,C03,1,26,2,8,30,4,1
101,4,30,19,50,2,10文山區,文山區木新路3段木新路3段50巷7弄,0,1,2,B03,1,47,3,8,30,4,1
101,5,9,12,35,2,10文山區,文山區忠順街2段與保儀路口忠順街2段90巷 保儀路,0,2,1,C03,1,22,2,7,40,4,1
101,5,9,12,35,2,10文山區,文山區忠順街2段與保儀路口忠順街2段90巷 保儀路,0,2,2,C03,1,20,2,7,40,4,1
101,5,14,20,35,2,10文山區,文山區木柵路5段1號,0,1,1,B03,1,43,3,8,50,14,9
101,5,14,20,35,2,10文山區,文山區木柵路5段1號,0,1,2,C03,1,20,2,8,50,14,9
101,5,14,23,30,2,10文山區,文山區一壽街20巷,0,1,1,C03,1,25,2,8,40,4,2
101,5,14,23,30,2,10文山區,文山區一壽街20巷,0,1,2,,3,,,8,40,4,2
101,5,15,18,40,2,10文山區,文山區光輝路與辛亥路7段口光輝路21巷 辛亥路7段,0,1,1,B03,1,62,3,8,50,3,1
101,5,15,18,40,2,10文山區,文山區光輝路與辛亥路7段口光輝路21巷 辛亥路7段,0,1,2,C03,1,34,2,8,50,3,1
101,5,15,18,40,2,10文山區,文山區光輝路與辛亥路7段口光輝路21巷 辛亥路7段,0,1,3,B03,1,50,3,8,50,3,1
101,5,17,15,45,2,10文山區,文山區指南路與道南橋口指南路 道南橋,0,1,1,C03,2,23,2,6,50,8,9
101,5,17,15,45,2,10文山區,文山區指南路與道南橋口指南路 道南橋,0,1,2,,3,,,6,50,8,9
101,3,15,10,15,2,10文山區,文山區木柵路與秀明路口木柵路秀明路,0,1,1,B01,1,56,3,8,50,15,22
101,3,15,10,15,2,10文山區,文山區木柵路與秀明路口木柵路秀明路,0,1,2,C03,1,20,2,8,50,15,22
101,3,18,10,13,2,10文山區,文山區木柵路3段49巷,0,2,1,C03,1,21,2,8,50,15,22
101,3,18,10,13,2,10文山區,文山區木柵路3段49巷,0,2,2,H01,2,13,2,8,50,15,22
101,3,18,17,8,2,10文山區,文山區木柵路4段與秀明路1段口,0,2,1,B03,1,33,3,6,50,15,22
101,3,18,17,8,2,10文山區,文山區木柵路4段與秀明路1段口,0,2,2,C03,1,21,2,6,50,15,22
101,3,18,17,8,2,10文山區,文山區木柵路4段與秀明路1段口,0,2,3,H02,2,21,2,6,50,15,22
101,3,19,16,0,2,10文山區,文山區木柵路與興隆路口木柵路 興隆路,0,1,1,B03,2,36,3,6,50,15,22
101,3,19,16,0,2,10文山區,文山區木柵路與興隆路口木柵路 興隆路,0,1,2,C03,1,18,2,6,50,15,22
101,3,20,13,30,2,10文山區,文山區木新路2段與無名巷口木新路2段 無名巷(木新路2段14號前),0,1,1,B03,1,24,3,7,50,15,22
101,3,20,13,30,2,10文山區,文山區木新路2段與無名巷口木新路2段 無名巷(木新路2段14號前),0,1,2,C03,2,26,2,7,50,15,22
101,3,22,7,50,2,10文山區,文山區恆光街恆光街14巷24號,0,1,1,B03,1,51,3,8,40,14,22
101,3,22,7,50,2,10文山區,文山區恆光街恆光街14巷24號,0,1,2,H01,2,34,2,8,40,14,22
101,3,22,17,50,2,10文山區,文山區木柵路與興隆路口木柵路興隆路,0,1,1,G06,1,100,4,8,50,15,22
101,3,22,17,50,2,10文山區,文山區木柵路與興隆路口木柵路興隆路,0,1,2,C03,1,21,2,8,50,15,22
101,3,23,23,8,2,10文山區,文山區木柵路1段59巷,0,2,1,C03,2,22,2,8,50,15,22
101,3,23,23,8,2,10文山區,文山區木柵路1段59巷,0,2,2,C03,2,21,2,8,50,15,22
101,3,30,11,15,2,10文山區,文山區木柵路1段與景美溪橋口木柵路1段景美溪橋,0,2,1,C03,1,16,2,8,50,15,22
101,3,30,11,15,2,10文山區,文山區木柵路1段與景美溪橋口木柵路1段景美溪橋,0,2,2,C03,2,21,2,8,50,15,22
101,4,2,9,20,2,10文山區,文山區木柵路5段1號,0,1,1,C03,2,19,2,8,50,14,22
101,4,2,9,20,2,10文山區,文山區木柵路5段1號,0,1,2,B03,1,43,3,8,50,14,22
101,4,2,9,20,2,10文山區,文山區木柵路5段1號,0,1,3,B01,1,52,3,8,50,14,22
101,4,2,16,30,2,10文山區,文山區秀明路與久康街口秀明路久康街,0,2,1,B03,2,65,3,8,50,15,22
101,4,2,16,30,2,10文山區,文山區秀明路與久康街口秀明路久康街,0,2,2,C03,1,21,2,8,50,15,22
101,4,2,16,30,2,10文山區,文山區秀明路與久康街口秀明路久康街,0,2,3,H02,2,21,2,8,50,15,22
101,4,3,8,40,2,10文山區,文山區興隆路4段105巷,0,2,1,C03,2,32,2,8,50,15,22
101,4,3,8,40,2,10文山區,文山區興隆路4段105巷,0,2,2,C03,1,44,2,8,50,15,22
101,4,10,19,15,2,10文山區,文山區一壽街一壽街3巷15-25號前,0,1,1,B02,2,39,3,8,30,15,22
101,4,10,19,15,2,10文山區,文山區一壽街一壽街3巷15-25號前,0,1,2,C03,2,60,2,8,30,15,22
101,4,14,8,50,2,10文山區,文山區木柵路4段與秀明路1段口,0,1,1,C03,2,27,2,6,50,15,22
101,4,14,8,50,2,10文山區,文山區木柵路4段與秀明路1段口,0,1,2,B03,1,66,3,6,50,15,22
101,4,18,7,35,2,10文山區,文山區指南路2段147巷,0,1,1,C03,1,18,2,6,40,15,22
101,4,18,7,35,2,10文山區,文山區指南路2段147巷,0,1,2,B03,1,57,3,6,40,15,22
101,4,18,7,35,2,10文山區,文山區指南路2段147巷,0,1,3,B03,1,58,3,6,40,15,22
101,4,18,9,50,2,10文山區,文山區新光路與秀明路口新光路秀明路,0,1,1,B03,2,69,3,7,50,15,22
101,4,18,9,50,2,10文山區,文山區新光路與秀明路口新光路秀明路,0,1,2,C03,2,21,2,7,50,15,22
101,10,29,14,0,2,10文山區,文山區新光路2段新光路2段74巷旁,0,1,1,C03,1,19,2,8,40,11,9
101,10,29,14,0,2,10文山區,文山區新光路2段新光路2段74巷旁,0,1,2,B12,1,32,3,8,40,11,9
101,11,7,11,25,2,10文山區,文山區木柵路4段與萬芳交流道口木柵路4段萬芳交流道,0,1,1,C03,1,20,2,8,50,3,9
101,11,7,11,25,2,10文山區,文山區木柵路4段與萬芳交流道口木柵路4段萬芳交流道,0,1,2,B03,2,29,3,8,50,3,9
101,11,8,13,53,2,10文山區,文山區木新路3段木新路3段172巷2弄口,0,2,1,C03,1,23,2,8,40,4,1
101,11,8,13,53,2,10文山區,文山區木新路3段木新路3段172巷2弄口,0,2,2,C03,1,24,2,8,40,4,1
101,11,8,16,37,2,10文山區,文山區木柵路4段木柵路4段157之1號旁,0,1,1,C03,1,22,3,8,50,14,9
101,11,8,16,37,2,10文山區,文山區木柵路4段木柵路4段157之1號旁,0,1,2,C03,2,19,2,8,50,14,9
101,11,12,15,5,2,10文山區,文山區木柵路1段41號,0,2,1,C03,1,21,2,8,50,14,9
101,11,12,15,5,2,10文山區,文山區木柵路1段41號,0,2,2,C03,1,23,2,8,50,14,9
101,11,13,8,21,2,10文山區,文山區木新路與指南路口木新路 指南路,0,1,1,B03,2,21,3,8,50,4,9
101,11,13,8,21,2,10文山區,文山區木新路與指南路口木新路 指南路,0,1,2,C03,1,26,2,8,50,4,9
101,11,26,7,12,2,10文山區,文山區秀明路1段49號,0,2,1,C03,1,43,3,6,50,4,2
101,11,26,7,12,2,10文山區,文山區秀明路1段49號,0,2,2,C03,1,60,3,6,50,4,2
101,11,26,7,12,2,10文山區,文山區秀明路1段49號,0,2,3,H02,2,15,2,6,50,4,2
101,11,26,7,12,2,10文山區,文山區秀明路1段49號,0,2,4,H02,2,12,2,6,50,4,2
101,11,26,8,59,2,10文山區,文山區萬寧街萬寧街075燈桿旁,0,1,1,,3,,,6,40,14,9
101,11,26,8,59,2,10文山區,文山區萬寧街萬寧街075燈桿旁,0,1,2,A02,1,45,3,6,40,14,9
101,11,26,8,59,2,10文山區,文山區萬寧街萬寧街075燈桿旁,0,1,3,H02,2,62,2,6,40,14,9
101,11,27,8,2,2,10文山區,文山區木柵路4段木柵路4段77號對面,0,1,1,C03,1,42,3,6,50,14,9
101,11,27,8,2,2,10文山區,文山區木柵路4段木柵路4段77號對面,0,1,2,C03,2,45,2,6,50,14,9
101,11,27,13,0,2,10文山區,文山區木新路3段與忠順街1段口忠順街1段10巷 木新路3段232巷口,0,1,1,B03,1,,4,6,30,3,1
101,11,27,13,0,2,10文山區,文山區木新路3段與忠順街1段口忠順街1段10巷 木新路3段232巷口,0,1,2,C03,1,24,2,6,30,3,1
101,11,28,10,50,2,10文山區,文山區軍功路96號旁,0,1,1,C03,1,19,3,6,40,14,9
101,11,28,10,50,2,10文山區,文山區軍功路96號旁,0,1,2,C03,2,27,2,6,40,14,9
101,11,28,14,30,2,10文山區,文山區木柵路1段294號,0,1,1,B03,2,36,3,6,50,3,1
101,11,28,14,30,2,10文山區,文山區木柵路1段294號,0,1,2,C03,1,20,2,6,50,3,1
101,12,3,6,25,2,10文山區,文山區木柵路2段與興隆路4段口,0,1,1,C03,2,19,2,6,50,4,1
101,12,3,6,25,2,10文山區,文山區木柵路2段與興隆路4段口,0,1,2,B01,1,67,3,6,50,4,1
101,12,7,21,31,2,10文山區,文山區下崙路下崙路27之4號旁,0,1,1,B03,1,29,3,8,50,3,1
101,12,7,21,31,2,10文山區,文山區下崙路下崙路27之4號旁,0,1,2,C03,1,18,2,8,50,3,1
101,12,12,7,27,2,10文山區,文山區興隆路4段68號,0,2,1,C04,2,50,2,7,50,4,1
101,12,12,7,27,2,10文山區,文山區興隆路4段68號,0,2,2,B03,1,51,3,7,50,4,1
101,12,12,7,27,2,10文山區,文山區興隆路4段68號,0,2,3,H02,1,13,2,7,50,4,1
101,12,13,8,20,2,10文山區,文山區木柵路4段木柵路4段33巷口,0,1,1,B03,1,49,3,7,50,3,1
101,12,13,8,20,2,10文山區,文山區木柵路4段木柵路4段33巷口,0,1,2,C03,2,45,2,7,50,3,1
101,1,13,22,0,2,10文山區,文山區新光路2段新光路2段動物園對面,0,1,1,B03,1,47,3,8,50,14,8
101,1,13,22,0,2,10文山區,文山區新光路2段新光路2段動物園對面,0,1,2,C03,1,56,2,8,50,14,8
101,1,16,11,30,2,10文山區,文山區木柵路4段24號,0,1,1,B01,1,44,3,6,50,14,9
101,1,16,11,30,2,10文山區,文山區木柵路4段24號,0,1,2,C03,1,18,2,6,50,14,9
101,1,25,21,50,2,10文山區,文山區指南路3段指南路3段34巷83燈桿,0,2,1,C03,1,15,2,6,30,11,9
101,1,25,21,50,2,10文山區,文山區指南路3段指南路3段34巷83燈桿,0,2,2,,3,,,6,30,11,9
101,1,25,21,50,2,10文山區,文山區指南路3段指南路3段34巷83燈桿,0,2,3,H02,2,15,2,6,30,11,9
101,1,28,21,33,2,10文山區,文山區興隆路4段與無名巷4段口興隆路4段 無名巷(興隆路4段54-3號前),0,1,1,B02,1,37,3,8,50,4,1
101,1,28,21,33,2,10文山區,文山區興隆路4段與無名巷4段口興隆路4段 無名巷(興隆路4段54-3號前),0,1,2,C03,1,27,2,8,50,4,1
101,1,30,11,50,2,10文山區,文山區辛亥路7段86巷,0,2,1,C04,2,36,2,8,50,11,9
101,1,30,11,50,2,10文山區,文山區辛亥路7段86巷,0,2,2,B03,1,64,3,8,50,11,9
101,1,30,11,50,2,10文山區,文山區辛亥路7段86巷,0,2,3,H02,2,9,2,8,50,11,9
101,2,20,18,45,2,10文山區,文山區秀明路2段175號,0,1,1,C03,1,23,2,8,50,14,7
101,2,20,18,45,2,10文山區,文山區秀明路2段175號,0,1,2,,3,,,8,50,14,7
101,2,27,10,0,2,10文山區,文山區試院路試院路144巷口,0,1,1,C04,1,21,2,7,50,3,2
101,2,27,10,0,2,10文山區,文山區試院路試院路144巷口,0,1,2,B03,1,31,3,7,50,3,2
101,3,6,2,45,2,10文山區,文山區木柵路5段與文和橋口木柵路5段 文和橋,0,1,1,B03,1,25,3,8,50,3,1
101,3,6,2,45,2,10文山區,文山區木柵路5段與文和橋口木柵路5段 文和橋,0,1,2,C03,2,22,2,8,50,3,1
101,3,25,15,40,2,10文山區,文山區秀明路1段3號,0,1,2,C03,1,22,2,7,50,3,2
101,3,15,14,20,2,10文山區,文山區下崙路下崙路11巷口,0,1,1,B03,2,43,3,8,50,3,1
101,3,15,14,20,2,10文山區,文山區下崙路下崙路11巷口,0,1,2,C03,2,24,2,8,50,3,1
101,3,27,16,22,2,10文山區,文山區懷恩隧道懷恩隧道內,0,1,2,F01,2,58,2,8,50,6,8
101,3,31,9,25,2,10文山區,文山區指南路3段指南路3段(指南二幹B7426),0,2,1,B03,1,56,3,7,30,11,9
101,3,31,9,25,2,10文山區,文山區指南路3段指南路3段(指南二幹B7426),0,2,2,C03,2,59,2,7,30,11,9
101,3,31,9,25,2,10文山區,文山區指南路3段指南路3段(指南二幹B7426),0,2,3,H02,2,61,2,7,30,11,9
101,4,2,11,40,2,10文山區,文山區興隆路4段60號,0,1,1,C03,1,40,3,8,50,4,1
101,4,2,11,40,2,10文山區,文山區興隆路4段60號,0,1,2,B01,1,47,3,8,50,4,1
101,4,2,11,40,2,10文山區,文山區興隆路4段60號,0,1,3,H02,1,13,2,8,50,4,1
101,10,1,6,55,2,10文山區,文山區光輝路光輝路22巷路口,0,1,1,C03,2,49,3,8,50,4,1
101,10,1,6,55,2,10文山區,文山區光輝路光輝路22巷路口,0,1,2,C03,2,31,2,8,50,4,1
101,10,11,22,0,2,10文山區,文山區木新路3段與忠順街1段口木新路3段310巷 忠順街1段,0,1,1,C03,2,49,2,8,30,3,1
101,10,11,22,0,2,10文山區,文山區木新路3段與忠順街1段口木新路3段310巷 忠順街1段,0,1,2,B01,1,45,3,8,30,3,1
101,10,12,18,15,2,10文山區,文山區木柵路2段109巷,0,1,1,B03,1,69,3,8,50,4,1
101,10,12,18,15,2,10文山區,文山區木柵路2段109巷,0,1,2,C03,1,22,2,8,50,4,1
101,10,20,16,20,2,10文山區,文山區萬壽路萬壽路 指南便道,0,1,1,C03,2,19,2,8,30,3,1
101,10,20,16,20,2,10文山區,文山區萬壽路萬壽路 指南便道,0,1,2,B03,2,28,3,8,30,3,1
101,10,21,12,10,2,10文山區,文山區秀明路與新光路1段口,0,2,1,B03,1,18,3,8,50,4,1
101,10,21,12,10,2,10文山區,文山區秀明路與新光路1段口,0,2,2,C04,2,46,2,8,50,4,1
101,10,21,12,10,2,10文山區,文山區秀明路與新光路1段口,0,2,3,H02,2,67,2,8,50,4,1
101,5,31,21,30,2,10文山區,文山區萬安街與萬美街1段口,0,1,1,A02,1,37,3,6,40,3,2
101,5,31,21,30,2,10文山區,文山區萬安街與萬美街1段口,0,1,2,C03,1,19,2,6,40,3,2
101,6,4,19,0,2,10文山區,文山區新光路1段與萬壽橋口新光路1段萬壽橋,0,1,1,B03,2,49,3,7,50,8,9
101,6,4,19,0,2,10文山區,文山區新光路1段與萬壽橋口新光路1段萬壽橋,0,1,2,C03,1,20,2,7,50,8,9
101,6,8,7,50,2,10文山區,文山區木新路3段木新路3段319號對面,0,1,1,B01,1,,3,8,50,14,9
101,6,8,7,50,2,10文山區,文山區木新路3段木新路3段319號對面,0,1,2,C03,1,19,2,8,50,14,9
101,6,9,10,24,2,10文山區,文山區光輝路與忠順街1段口忠順街1段9巷 光輝路路口,0,1,1,C03,2,31,2,8,30,4,1
101,3,25,11,0,2,10文山區,文山區木柵路1段74號,0,1,1,B03,1,56,3,8,50,14,9
101,3,25,11,0,2,10文山區,文山區木柵路1段74號,0,1,2,C03,1,31,2,8,50,14,9
